epoch,train_loss,train_acc,val_loss,top1_acc,top5_acc,epoch_time_seconds,epoch_time_formatted,avg_gpu_percent,avg_cpu_percent,avg_gpu_memory_used_gb,avg_cpu_memory_percent,learning_rate,timestamp,framework
191,1.4103,81.18,1.8388,67.8,90.36,13.9,0m 13s,98.29,19.56,6.04,25.06,0.059549,2025-07-11 04:57:37,jittor
192,1.3994,81.58,1.8197,67.92,90.71,13.05,0m 13s,97.33,16.37,6.04,25.08,0.057617,2025-07-11 04:57:50,jittor
193,1.3945,81.73,1.7737,69.12,91.72,12.63,0m 12s,96.71,16.34,6.04,25.06,0.055712,2025-07-11 04:58:04,jittor
194,1.3842,82.02,1.8613,67.75,90.39,13.71,0m 13s,98.29,19.3,6.04,25.04,0.053834,2025-07-11 04:58:18,jittor
195,1.3784,82.27,1.8335,68.01,91.03,12.97,0m 12s,97.57,19.63,6.04,25.09,0.051983,2025-07-11 04:58:32,jittor
196,1.3665,82.58,1.8178,68.4,91.06,13.4,0m 13s,99.71,19.23,6.04,25.1,0.050159,2025-07-11 04:58:46,jittor
197,1.3629,82.78,1.7811,69.6,91.39,13.75,0m 13s,98.43,16.26,6.04,25.04,0.048364,2025-07-11 04:59:01,jittor
198,1.3557,83.11,1.7917,69.46,91.28,12.81,0m 12s,96.0,16.0,6.04,25.04,0.046597,2025-07-11 04:59:15,jittor
199,1.3473,83.38,1.7938,69.15,91.05,13.61,0m 13s,99.86,19.72,6.04,25.04,0.044859,2025-07-11 04:59:29,jittor
200,1.3294,84.09,1.7749,70.19,91.35,13.13,0m 13s,97.43,18.0,6.04,25.05,0.043149,2025-07-11 04:59:43,jittor
201,1.332,84.05,1.7888,69.87,91.0,14.58,0m 14s,99.0,17.16,6.04,25.1,0.041469,2025-07-11 04:59:58,jittor
202,1.3196,84.45,1.7988,69.68,91.06,13.0,0m 12s,95.57,16.77,6.04,25.04,0.039818,2025-07-11 05:00:12,jittor
203,1.3146,84.57,1.7781,69.91,91.38,13.05,0m 13s,98.14,17.93,6.04,25.06,0.038198,2025-07-11 05:00:26,jittor
204,1.2954,85.39,1.74,70.92,92.41,13.7,0m 13s,98.0,15.83,6.04,25.03,0.036607,2025-07-11 05:00:40,jittor
205,1.2972,85.13,1.7613,70.11,91.73,12.63,0m 12s,95.71,16.66,6.04,25.07,0.035047,2025-07-11 05:00:54,jittor
206,1.2826,85.93,1.7804,70.07,91.88,13.56,0m 13s,98.14,18.74,6.04,25.02,0.033518,2025-07-11 05:01:08,jittor
207,1.2729,86.07,1.7334,71.28,92.01,13.06,0m 13s,97.33,18.52,6.04,25.08,0.032019,2025-07-11 05:01:22,jittor
208,1.267,86.37,1.7516,70.69,91.62,14.46,0m 14s,100.0,19.37,6.04,25.16,0.030552,2025-07-11 05:01:37,jittor
209,1.2627,86.46,1.7222,71.64,92.25,13.04,0m 13s,97.67,15.7,6.04,25.08,0.029117,2025-07-11 05:01:50,jittor
210,1.2495,87.04,1.7163,71.89,92.28,13.41,0m 13s,97.86,19.8,6.04,25.16,0.027714,2025-07-11 05:02:04,jittor
211,1.2476,87.02,1.7239,71.94,92.1,13.74,0m 13s,98.43,17.28,6.04,25.11,0.026342,2025-07-11 05:02:19,jittor
212,1.2327,87.78,1.6924,72.42,92.25,12.46,0m 12s,95.85,17.95,6.04,25.06,0.025003,2025-07-11 05:02:32,jittor
213,1.2255,87.94,1.7034,72.25,92.46,13.64,0m 13s,99.0,19.26,6.04,25.11,0.023697,2025-07-11 05:02:47,jittor
214,1.2213,87.94,1.709,72.33,92.23,12.82,0m 12s,99.38,16.19,6.04,25.13,0.022424,2025-07-11 05:03:01,jittor
215,1.2082,88.46,1.7059,72.51,92.39,13.61,0m 13s,98.07,20.56,6.04,25.09,0.021184,2025-07-11 05:03:15,jittor
216,1.2019,88.9,1.6902,72.78,92.55,13.33,0m 13s,96.31,19.18,6.04,25.14,0.019977,2025-07-11 05:03:29,jittor
217,1.1923,89.16,1.6887,72.96,92.44,14.23,0m 14s,99.14,18.37,6.04,24.97,0.018804,2025-07-11 05:03:44,jittor
218,1.1854,89.54,1.6937,72.58,92.5,12.97,0m 12s,96.0,16.77,6.04,24.99,0.017664,2025-07-11 05:03:58,jittor
219,1.1755,89.92,1.6765,72.97,92.81,14.06,0m 14s,99.14,19.8,6.04,25.0,0.016559,2025-07-11 05:04:13,jittor
220,1.1683,90.03,1.6808,72.93,92.74,12.92,0m 12s,99.83,20.42,6.04,25.02,0.015487,2025-07-11 05:04:26,jittor
221,1.1636,90.37,1.6747,73.04,92.73,13.6,0m 13s,97.29,17.91,6.04,25.06,0.014451,2025-07-11 05:04:41,jittor
222,1.1551,90.77,1.6611,73.93,92.73,13.75,0m 13s,98.08,16.62,6.04,25.01,0.013449,2025-07-11 05:04:56,jittor
223,1.1463,91.06,1.6603,74.1,93.08,12.66,0m 12s,96.83,15.95,6.04,25.03,0.012481,2025-07-11 05:05:09,jittor
224,1.1423,91.21,1.6547,74.21,92.87,14.29,0m 14s,99.71,16.96,6.04,25.01,0.011549,2025-07-11 05:05:24,jittor
225,1.1337,91.44,1.6726,73.72,92.45,12.92,0m 12s,99.86,17.61,6.04,25.01,0.010652,2025-07-11 05:05:38,jittor
226,1.1216,91.89,1.6447,74.59,93.02,13.68,0m 13s,98.36,19.26,6.04,24.99,0.009790,2025-07-11 05:05:52,jittor
227,1.1165,92.16,1.6475,74.04,92.87,12.83,0m 12s,96.14,17.17,6.04,25.01,0.008963,2025-07-11 05:06:06,jittor
228,1.1137,92.22,1.6552,73.46,92.98,13.75,0m 13s,99.21,20.71,6.04,25.04,0.008173,2025-07-11 05:06:21,jittor
229,1.1114,92.36,1.635,74.45,93.06,12.97,0m 12s,98.79,17.74,6.04,25.05,0.007418,2025-07-11 05:06:34,jittor
230,1.1065,92.59,1.6381,74.32,93.36,12.89,0m 12s,95.79,16.89,6.04,25.04,0.006698,2025-07-11 05:06:48,jittor
231,1.1016,92.8,1.6332,74.46,93.11,13.71,0m 13s,99.14,16.54,6.04,25.04,0.006015,2025-07-11 05:07:03,jittor
232,1.0952,92.9,1.6344,74.29,93.11,13.01,0m 13s,96.64,16.5,6.04,25.04,0.005369,2025-07-11 05:07:17,jittor
233,1.0866,93.28,1.6332,74.65,93.08,13.59,0m 13s,99.79,17.3,6.04,25.03,0.004758,2025-07-11 05:07:31,jittor
234,1.079,93.54,1.6268,74.69,93.18,13.03,0m 13s,95.71,17.71,6.04,25.04,0.004184,2025-07-11 05:07:46,jittor
235,1.0792,93.52,1.6208,74.69,93.15,13.63,0m 13s,98.54,19.68,6.04,25.03,0.003647,2025-07-11 05:08:00,jittor
236,1.0751,93.8,1.6236,74.68,93.24,13.03,0m 13s,99.77,19.11,6.04,25.06,0.003146,2025-07-11 05:08:14,jittor
237,1.072,93.82,1.6238,74.65,93.19,13.71,0m 13s,98.29,17.54,6.04,25.07,0.002682,2025-07-11 05:08:28,jittor
238,1.0655,94.18,1.6224,74.8,93.21,12.96,0m 12s,95.92,17.03,6.04,25.05,0.002254,2025-07-11 05:08:42,jittor
239,1.0651,94.09,1.6188,74.69,93.16,13.88,0m 13s,97.43,17.23,6.04,25.01,0.001864,2025-07-11 05:08:57,jittor
240,1.0656,94.04,1.618,74.97,93.33,12.9,0m 12s,94.86,15.4,6.04,25.09,0.001510,2025-07-11 05:09:11,jittor
241,1.0627,94.14,1.6158,74.99,93.35,14.12,0m 14s,98.71,17.11,6.04,25.07,0.001194,2025-07-11 05:09:26,jittor
242,1.0623,94.23,1.6155,75.02,93.19,12.86,0m 12s,98.54,17.22,6.04,25.06,0.000914,2025-07-11 05:09:40,jittor
243,1.0584,94.29,1.618,74.89,93.29,14.62,0m 14s,98.5,17.76,6.04,25.08,0.000672,2025-07-11 05:09:55,jittor
244,1.0545,94.39,1.6108,75.12,93.45,13.07,0m 13s,98.29,18.62,6.04,25.06,0.000467,2025-07-11 05:10:09,jittor
245,1.0549,94.41,1.6152,74.94,93.3,13.1,0m 13s,96.83,15.97,6.04,25.12,0.000299,2025-07-11 05:10:23,jittor
246,1.0498,94.65,1.6186,74.85,93.24,12.98,0m 12s,98.43,17.19,6.04,25.13,0.000169,2025-07-11 05:10:36,jittor
247,1.0485,94.69,1.6104,75.26,93.4,13.21,0m 13s,93.14,16.49,6.04,25.11,0.000076,2025-07-11 05:10:51,jittor
248,1.0543,94.32,1.6181,74.85,93.22,14.2,0m 14s,99.71,17.7,6.04,25.11,0.000020,2025-07-11 05:11:06,jittor
249,1.0491,94.59,1.6147,75.05,93.3,13.11,0m 13s,97.83,14.42,6.04,25.13,0.000001,2025-07-11 05:11:19,jittor
